ぷれ☆のり<><>2008/08/09(土) 02:07:58.26 ID:noQAXcNf0<> 落ちてたから旅人たけさんの代わりにtaてますた <br>  <br> また落ちたら立てるよーーーーー（＾ρ＾）/ <br>  <br>  <br>  <br>  <>お盆休み　自転車　新潟　たけ　岩手　旅　蟹
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 02:09:30.77 ID:/+68Ofb4O<> てす <br>  <br> おk <br>  <br> 今は甲府でお休み中のハズ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 02:11:14.32 ID:/+68Ofb4O<> ドライブいってる間に落ちてて泣いたってのもある <br>  <br> 立てからには起きてる間保守してみる <br>  <br>  <br> が…、時間が悪いから立て直す方向になるかもわからんね <br>  <br> でわ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 02:26:53.87 ID:/+68Ofb4O<> 熱帯夜というやつか… <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 02:38:32.79 ID:/+68Ofb4O<> やっぱりじかんを改めるベキだな <br>  <br> 失敗したぜ… <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 03:11:24.18 ID:aYMkgj9+0<> ☆ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 03:45:18.14 ID:aYMkgj9+0<> ☆ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 04:23:34.89 ID:Z/7smJMIO<> ★ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/09(土) 05:32:08.83 ID:HR7rNe0pO BE:536137128-2BP(2470)<> <a href="../test/read.cgi/news4vip/1218215278/1" target="_blank">&gt;&gt;1</a>乙 <br> やっと見つけたよ; <br>  <br> たけ氏は元気かのぅ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 06:01:58.87 ID:5Nbt6kEv0<> おはよう <>
たけ </b>◆JyOw4ErdZY <b><><>2008/08/09(土) 06:25:23.65 ID:wAzzok+jO<> おはよー！ <br> また立ってることに驚愕と喜びで俺の心がメタボリック <br> <a href="../test/read.cgi/news4vip/1218215278/1" target="_blank">&gt;&gt;1</a>さん ありがとう！ <>
たけ </b>◆JyOw4ErdZY <b><><>2008/08/09(土) 06:33:01.67 ID:wAzzok+jO<> こっちが落ちたときは一時的に国内旅行の旅スレのまとめスレ？に書き込むことにします <br> SIROKI？ってところに避難所もあるらしい <br>  <br> 現在地 <br> 石和温泉 <br> 今日の目的地 <br> 諏訪湖 <br>  <br> です <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/08/09(土) 06:35:26.19 ID:HR7rNe0pO BE:536135982-2BP(2470)<> <a href="../test/read.cgi/news4vip/1218215278/12" target="_blank">&gt;&gt;12</a> <br> ｼﾛﾛﾝのとこに貼っといたよー <br> 今日もｶﾞﾝｶﾞﾚ！ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/08/09(土) 06:55:53.50 ID:xI5VfOttO<> <a href="../test/read.cgi/news4vip/1218215278/1" target="_blank">&gt;&gt;1</a>乙 <>
たけ </b>◆JyOw4ErdZY <b><><>2008/08/09(土) 07:14:03.60 ID:wAzzok+jO<> 薬石の湯 出発！ <br> http://imepita.jp/20080809/258840 <br>  <br> 隣の人のいびきがうるさかったぜｗ <br>  <br> またジョナサンで食事してきま！ <>
たけ </b>◆JyOw4ErdZY <b><><>2008/08/09(土) 07:24:40.83 ID:wAzzok+jO<> <a href="../test/read.cgi/news4vip/1218215278/13" target="_blank">&gt;&gt;13</a> <br> ありがとう！ <br> 頑張りまっす！ <br>  <br> 今日は薄曇りで走るには良い感じだけど景色が見えづらいのと日焼けが問題だな <br> 昨日の笹子トンネル～勝沼の20キロぐらいある下りは最高だったな～ <br> あの区間だけ平均時速30キロこえてるなｗ <br> あれを上れと言われたら100万円つまれてもいやだなｗ <>
