以下、名無しにかわりましてVIPがお送りします<><>2008/11/11(火) 08:18:05.86 ID:ypPsnOgw0<> ちょっと、たこ焼き買ってくる(´・∀・`)ノシ  <br> http://imepita.jp/20081108/278380  <br>  <br> 旅人：旅のMONO ◆5J60C42RKY  <br> 相棒：ガーランド  <br> 実は三日前に買ったばかりなのだw  <br> http://imepita.jp/20081108/417520  <br> 相棒：プー助  <br> http://imepita.jp/20081108/458560  <br>  <br> スペック  <br> 職業：ニートから旅人にジョブチェンジ  <br> 年齢：２２  <br> 身長１７８　体重７２  <br> 顔は芸人ならイケメンと言われたw  <br> 最近、失恋してむしゃくしゃしてやった。反省はしていない。  <br> 期間：８～１２日を予定してます。  <br> なんせ初めてなので、どうなることやら……w  <br>  <br> 避難所  <br> 【多用途】避難所・雑談  <br> http://tabi.shiroro.com/bbs/test/read.cgi/tabi/1199607935/  <br> 倉庫  <br> 【もうすぐ】神奈川～大阪【冬だけど】 dat置き場  <br> http://tabi.shiroro.com/08/mono/  <br>  <br> 【前スレ】【もうすぐ】神奈川～大阪【冬だけど】 <br> http://jfk.2ch.net/test/read.cgi/news4vip/1226097945/l50 <>【もうすぐ】神奈川～大阪自転車の旅【冬だけど】
以下、名無しにかわりましてVIPがお送りします<><>2008/11/11(火) 08:20:05.22 ID:qz3TyvZKO<> 今日も応援 <>
以下、名無しにかわりましてVIPがお送りします<><>2008/11/11(火) 08:26:01.88 ID:ypPsnOgw0<> MONOおはよー <br> 今日も気をつけて。 <br>  <br> そろそろ前スレ落ちるはずだから立ててみた。 <br> テンプレ足りなかったら補完ヨロです。 <br> …あれ、前スレ落ちない？ <>
以下、名無しにかわりましてVIPがお送りします<>sage<>2008/11/11(火) 08:26:47.16 ID:klEHp1jlO<> しまなみまで来いよ～ <br> 尾道ラーメン奢るよ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/11/11(火) 08:37:50.41 ID:uU80wfMNO<> <a href="../test/read.cgi/news4vip/1226359085/1" target="_blank">&gt;&gt;1</a>さん乙 <br> 　 <br> おはようございます。 <>
旅のMONO </b>◆5J60C42RKY <b><><>2008/11/11(火) 08:42:46.69 ID:ivc299UwO<> 新スレありがとうございます！！！ <br>  <br> もし良かったら厨２病全開の動画もよろしくｗｗｗ <br>  <br>  <br> 応援・支援してくださる方々、ありがとうございます！！！ <br> 今日も頑張っていきたいと思います。 <>
旅のMONO </b>◆5J60C42RKY <b><><>2008/11/11(火) 08:51:31.94 ID:ivc299UwO<> とりあえず南西に進んで、１号と合流したいでふ。 <br>  <br> 浜名湖！！！ <br> ⊂(*・ω・)⊃♪ <>
以下、名無しにかわりましてVIPがお送りします<><>2008/11/11(火) 08:51:33.50 ID:y6z0FRTpO<> おはよ～！名古屋にボンジョヴィいるから会えたらよろしく言っといてね <>
以下、名無しにかわりましてVIPがお送りします<><>2008/11/11(火) 09:08:53.28 ID:LcRasN4Q0<> おはよーｗ気を付けてガンガレ～！ <br>  <>
旅のMONO </b>◆5J60C42RKY <b><><>2008/11/11(火) 09:21:38.15 ID:ivc299UwO<> http://walk.eznavi.jp/map/?datum=0&unit=0&lat=%2b34.41.51.18&lon=%2b137.41.07.79&fm=0&cp=mapmail_popup_nw <>
旅のMONO </b>◆5J60C42RKY <b><><>2008/11/11(火) 09:42:49.45 ID:ivc299UwO<> 一号と合流しました！！！ <br>  <br> http://walk.eznavi.jp/map/?datum=0&unit=0&lat=%2b34.40.50.14&lon=%2b137.39.42.03&fm=0&cp=mapmail_popup_nw <br> ⊂(*・ω・)⊃ <br> http://imepita.jp/20081111/348120 <br>  <br>  <br> 今日は名古屋まで行きたいなぁ…… <>
