以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/23(日) 18:25:11.57 ID:H7YJacgo<>○○から○○まで歩く、○○まで自転車で行くぜ！<br>等の旅人系スレの避難所です。<br>VIPでのスレが落ちた際はこちらを活用しましょう。<>旅人系スレ避難所
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/23(日) 18:43:49.59 ID:W6xSNooo<>&gt;&gt;1乙<br>vip規制されてるから影で応援してるわ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 18:48:01.32 ID:H7YJacgo<>&gt;&gt;2<br>それが良いでしょう。<br><br>現在の単発旅人<br><br>兵庫から大阪まで歩く<br>http://yutori7.2ch.net/test/read.cgi/news4vip/1250994620/<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 18:49:03.37 ID:7RtSyyk0<>がんばれ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 20:15:59.83 ID:H7YJacgo<>&gt;&gt;4<br>野宿決定らしい。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 22:51:48.56 ID:H7YJacgo<>まとめ<br><br>第1話 俺は大阪城へ帰る！<br>第2話 突撃姫路城！<br>第3話　忍者遭遇<br>第4話　脱出姫路城<br>第5話　さらば、姫路<br><br>第6話　篭城<br>第7話　史上最遅の旅人<br>第8話　女神のアクエリアス<br>第9話　チーズ、明太子、コンポタしかない｡ﾟ(ﾟ´Д｀ﾟ)ﾟ｡<br>第10話　救世主、うまい棒降臨！<br>第11話　DQN襲来！<br>第12話　三人目の差し入れ者<br>第13話　オアシス「サティー」<br>第14話　決戦！第3のDQN達！<br>第15話　白ブリーフの絆<br><br>番外編1話　白ブリーフの行列<br><br>第17話　土山の悲劇<br>第18話　寝床…探して…<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/23(日) 23:31:45.77 ID:W6xSNooo<>なんだと、可愛い子なら俺も一緒にスネーク行けばよかった<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 23:33:44.45 ID:H7YJacgo<>本スレでは高度な情報戦のお陰で、&gt;&gt;1の姿がロリショタだとかイケメンだとか。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/23(日) 23:42:17.62 ID:W6xSNooo<>&gt;&gt;8<br>でもワックスについて詳しそうだからもしかしたらホントに……<br><br>&gt;&gt;1はお腹空いてるのかなあ？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 23:58:36.16 ID:H7YJacgo<>&gt;&gt;9<br>788 名前：以下、名無しにかわりましてVIPがお送りします[] 投稿日：2009/08/23(日) 23:49:03.06 ID:U30rDxi+0<br>&gt;&gt;1がんばれよ！明日も見てるからな！<br>寝る前に、壮大な&gt;&gt;1の旅程を上げてみる。<br>左端が出発地点姫路、赤ピンが現在地土山、紫ピンがゴール。<br>途中の水色は無視してやってくれ。http://beebee2see.appspot.com/i/agpiZWViZWUyc2VlchQLEgxJbWFnZUFuZFRleHQY_rMLDA.jpg<br><br>尚、眼鏡美少女による差し入れがあるから大丈夫臭い。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/24(月) 00:06:32.44 ID:LD6Vx36o<>&gt;&gt;10<br>そうかそうか。<br>㌧<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 00:20:46.54 ID:pJCOFJco<>明日は朝４時出発だそうで。<br><br>明日からきつそう。周辺の方々はどうか手厚く保護してあげて下さい。<>
