以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 21:19:59.86 ID:0amclk20<>ガムリン ◆WSIpk4oUMcの旅<br>今、岡山県倉敷市<>愛知から広島に自転車で行ってくる
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 21:23:40.21 ID:1npoybE0<>涙目敗走m9（＾Д＾）プギャー<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 21:24:42.71 ID:BycnrB.o<>　　　　　　　　　　　　＿＿＿_<br>.　　　　　　　 　　　／ ―　'' ー＼<br>　　　　　　　 　　／　（　●) ( ●)＼　　　こんな糞スレ立てる時間あるなら、もっと有意義に時間使おうぜ？<br>　　　　　　　　／　:::::⌒,　　　ゝ⌒:::::＼　　　<br>　　　　　　　　|　　　　　 `ｰ=-'　　　　 |　　　<br>　　 　　　 　　＼　　⊂､ヽ､_∩　　　／　　　　　　　<br>.　　　　 , -‐　 ´ 　＼ 　'､　　 ヽ　　! ｀ ｰ-､ 　<br>　　　　/　　__　　　　ヽ 　　ー、　 ＼ |　　　∧<br>.　 　 〃 ,. --ミヽ　　　　ヽ　　　＼　　ヽ　|/ハ　　　　　　<br>　　　ji／ 　 ￣｀　｀　　　　ヽ<br>.　　 {{　　　　　 '<br><br><br>　　　　　　　　　　　　＿＿＿_<br>.　　　　　　　 　　　／ ノ　'' ⌒＼<br>　　　　　　　 　　／　（ ● ) (● )＼<br>　　　　　　　　／　:::::⌒,　　　ゝ⌒:::::＼　　なっ？<br>　　　　　　　　|　　　　　 `ｰ=-'　　　　 |<br>　　 　　　 　　＼　　⊂､ヽ､_∩　　　／<br>.　　　　 , -‐　 ´ 　＼ 　'､　　 ヽ　　! ｀ ｰ-､<br>　　　　/　　__　　　　ヽ 　　ー、　 ＼ |　　　∧<br>.　 　 〃 ,. --ミヽ　　　　ヽ　　　＼　　ヽ　|/ハ<br>　　　ji／ 　 ￣｀　｀　　　　ヽ<br>.　　 {{　　　　　 ' <>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 21:34:27.01 ID:.EZF3sDO<>&gt;&gt;1乙<br><br>しかしスレストしてたあいつあんなキャラだったっけ？<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 21:40:05.81 ID:JkVQOxAo<>とりあえずガムリン応援してるぞ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 21:44:19.82 ID:dI7n95so<>勝手に立てて申し訳ない。<br>最悪避難所にでも使ってください。<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 21:57:16.09 ID:JkVQOxAo<>もうこっちで良いじゃん。おーい ガムリン～<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 22:39:13.07 ID:To9r1z.o<>とまったな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 22:39:42.22 ID:5kxo/z2o<>ガムリンこっち来るかな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 22:40:56.78 ID:.EZF3sDO<>こっちでまったりもいいんじゃないかな？<br>ｶﾞﾑﾘﾝきてくれ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 22:43:48.20 ID:OJJRKQAO<>変な奴来ないからこっちで良いと思う。<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 22:44:09.22 ID:KsZZTD.o<>同意でーす<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 22:44:48.38 ID:/97ScsDO<>それににしてもID:w2ej8sSp0はグッジョブだった。<br>時間稼ぎが出来て&gt;&gt;1がここを作ってくれて、ガムリンが迷わずにすみそうだ。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 22:45:59.98 ID:/97ScsDO<>まてまて<br>どこでやるかはガムリンが決めればいいじゃない？<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 22:47:05.19 ID:GopfAwAo<>&gt;&gt;14<br>そうだな。とりあえずガムリン降臨してきてくれ<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/17(火) 22:47:32.52 ID:To9r1z.o<>&gt;&gt;14<br>ガムリンリンはVIPでって言ってたような。<br>まぁガムリンリンがあらわれた方で。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/17(火) 22:54:33.57 ID:/97ScsDO<>&gt;&gt;16<br>これだな。<br>俺は無理だがだれかたてられる？<br>それとももうちょっと待ってみる？<br><br>543ガムリン ◆WSIpk4oUMc []<br>2010/08/17(火) 22:21:08.79 ID:7fpBjRwBO<br>メシは適当に済ませました<br><br>止まったら？<br>別にVIPでいいんじゃねｗｗ <br><>
