以下、VIPにかわりましてパー速民がお送りします<><>2009/07/21(火) 11:20:49.80 ID:lCvoa/6o<>&gt;&gt;1↓<br>牛歩 ◆khAmOTDonx05<br>身長160cm<br>体重48kg<br>色白<br>先日まで旅館勤務<br>服装↓<br>上が七分で下が長ズボン<br>694 名前：牛歩 ◆khAmOTDonx05 [] 投稿日：2009/07/21(火) 02:50:31.83 ID:KrZxTyKYO<br>何か通り際に置いてった人いる？<br>電池沢山、目の前に放り投げられたんだがｗｗｗｗｗｗｗｗｗｗ<br>http://imepita.jp/20090721/101870<br><br>良く見えなかったけど、ありがとうな…<br>今は捲ってるからどっちも半袖状態<br><br>現行スレ<br>東京から歩いて福島に帰る<br>http://takeshima.2ch.net/test/read.cgi/news4vip/1248081700/<>東京から歩いて福島に帰る
以下、VIPにかわりましてパー速民がお送りします<><>2009/07/21(火) 11:21:35.09 ID:lCvoa/6o<>装備↓<br>40 名前：以下、名無しにかわりましてVIPがお送りします[] 投稿日：2009/07/20(月) 18:40:28.47 ID:dbzcGaxuO<br>装備<br><br>借り物のPSP<br>携帯<br>半袖Tシャツ2枚<br>七分Tシャツ1枚<br>厚手のパーカー1枚<br>靴下2組と片方<br>下着3枚<br>靴1足<br>ズボン1枚<br>帽子1つ<br>本1冊<br>ワックス1つ<br>香水1つ<br>時計1つ<br><br>　追加装備<br>　電池式携帯充電器<br>　ボディティッシュ<br><br><br>歩行ルート↓<br>品川→会津地方の山奥　（推定距離　約270km）<br>　旧４号北上<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 11:25:53.31 ID:NiB8S5Io<>VIPでやれよｗｗ<br><>
以下、VIPにかわりましてパー速民がお送りします<><>2009/07/21(火) 11:28:14.45 ID:lCvoa/6o<>えっ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/07/21(火) 11:32:03.64 ID:lCvoa/6o<>次<br>東京から歩いて福島に帰る<br>http://takeshima.2ch.net/test/read.cgi/news4vip/1248143479/<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 21:16:41.43 ID:lCvoa/6o<>１スレ目より抜粋<br>2009/07/20(月) 18:53:48.18 ID:dbzcGaxuO　ttp://imepita.jp/20090720/678670<br>2009/07/20(月) 19:03:56.27 ID:dbzcGaxuO　ttp://imepita.jp/20090720/684850<br>2009/07/20(月) 20:01:07.07 ID:dbzcGaxuO　ttp://imepita.jp/20090720/717810<br>2009/07/20(月) 21:10:43.81 ID:dbzcGaxuO　ttp://imepita.jp/20090720/760420<br>2009/07/20(月) 21:49:46.67 ID:dbzcGaxuO　ttp://imepita.jp/20090720/784140<br>2009/07/20(月) 22:14:02.88 ID:dbzcGaxuO　ttp://imepita.jp/20090720/798360<br>2009/07/20(月) 22:24:38.22 ID:dbzcGaxuO　ttp://imepita.jp/20090720/804620<br>2009/07/20(月) 23:40:01.06 ID:dbzcGaxuO　ttp://imepita.jp/20090720/850420<br>2009/07/21(火) 00:16:51.63 ID:KrZxTyKYO　ttp://imepita.jp/20090721/008510<br>2009/07/21(火) 00:47:19.97 ID:KrZxTyKYO　ttp://imepita.jp/20090721/026870<br>2009/07/21(火) 01:51:26.64 ID:KrZxTyKYO　ttp://imepita.jp/20090721/065440<br>2009/07/21(火) 02:50:31.83 ID:KrZxTyKYO　ttp://imepita.jp/20090721/101870<br>2009/07/21(火) 09:11:51.88 ID:KrZxTyKYO　ttp://imepita.jp/20090721/329390<br>2009/07/21(火) 10:11:00.61 ID:KrZxTyKYO　ttp://imepita.jp/20090721/365130<br>2009/07/21(火) 10:20:34.70 ID:KrZxTyKYO　ttp://imepita.jp/20090721/371590<br>2009/07/21(火) 10:57:20.19 ID:KrZxTyKYO　ttp://imepita.jp/20090721/393650<br>2009/07/21(火) 11:24:02.38 ID:KrZxTyKYO　ttp://imepita.jp/20090721/409830<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 21:22:31.27 ID:lCvoa/6o<>344 名前：以下、名無しにかわりましてVIPがお送りします[] 投稿日：2009/07/21(火) 18:13:49.96 ID:SY0+SPq9P<br>ここまでのまとめ<br>やっつけです<br>http://www1.axfc.net/uploader/He/link.pl?dr=1773811668&file=He_235733.3gp<br><br>539 名前：以下、名有りにかわりましてVIPがお送りします[] 投稿日：2009/07/21(火) 19:38:14.40 ID:bhckjQVuP<br>できた<br>http://www.chizumaru.com/route/alongroad/?routeid=5115361e14334f5a83138657ce9636f4<br><br>八千代橋交差点、吉野家前から遙々日高屋までの牛歩の軌跡<br>東京の迷いルートは推測<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 21:25:32.98 ID:lCvoa/6o<>2009/07/21(火) 17:24:22.01 ID:KrZxTyKYO　ttp://imepita.jp/20090721/625270<br>2009/07/21(火) 17:27:54.46 ID:KrZxTyKYO　ttp://imepita.jp/20090721/628250<br>2009/07/21(火) 18:08:42.50 ID:KrZxTyKYO　ttp://imepita.jp/20090721/650920<br>2009/07/21(火) 18:14:56.33 ID:KrZxTyKYO　ttp://imepita.jp/20090721/655430<br>2009/07/21(火) 18:38:13.21 ID:KrZxTyKYO　ttp://imepita.jp/20090721/670100<br>2009/07/21(火) 19:51:05.16 ID:KrZxTyKYO　ttp://imepita.jp/20090721/713690<br>2009/07/21(火) 21:08:00.44 ID:KrZxTyKYO　ttp://imepita.jp/20090721/759950<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 22:00:01.72 ID:IODnhZQ0<>imepitaロダ流れるの早いからURL貼ってもあんま意味無くね？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 22:02:33.10 ID:lCvoa/6o<>&gt;&gt;9<br>30日じゃなかった？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 22:11:54.07 ID:UPoUAdco<>30日大丈夫なのか…orz<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/07/21(火) 22:27:18.84 ID:IODnhZQ0<>&gt;&gt;10<br>ああ・・・すまん。３０日もあるなら大丈夫か<>
