以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 17:04:04.96 ID:Lok.SCA0<>旅人：ﾁｬﾘﾝﾀﾞｰ　自転車：グレートジャーニー<br>２１歳　ニートなりたて<br>今ある資金で、安価で北を目指す<br><br>八戸で安価の旅をやめ、最北端を目指すことに<br><br>6/6　 東京タワー出発<br>6/24　宗谷岬到着 ゴール<br><br>以降、秋田の実家へ帰るまでが旅です<br><br>前スレ<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1244726243/<>【自転車】チャリンダーが日本縦断part3【帰路】
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 17:06:38.07 ID:Lok.SCA0<>これまでのログはここから<br>http://tabi.shiroro.com/09/charin/<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 17:17:05.64 ID:GtYAzR.o<>これまでの道のり<br>【自転車】チャリンダーが日本縦断part2【安価】<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1244726243/6-8<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1244726243/406-407<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 17:30:56.06 ID:YbhF5IDO<>&gt;&gt;1-３乙！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 17:46:38.46 ID:OpmpPIAO<>一乙！<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 17:51:19.28 ID:9EVpskAO<>誘導乙<br><br>マイケルが死んだって？おまいら釣りが下手だな～(………朝ﾆﾜﾆｭｰｽﾁﾗｯ)<br>なにー!?<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 17:52:35.11 ID:Lok.SCA0<>残念な事に本当にマイケルは死んでしまったのだよ・・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 17:52:46.92 ID:hAEuKwAO<>1おつー<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 18:08:29.42 ID:9EVpskAO<>ふぃ～留萌着いたょ～<br><br>急に天気悪くなってくるから疲れた…<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 18:11:50.07 ID:GcJIIdI0<>到着乙！近くに銭湯が有るらしいぜｗｗ<br>温泉よりは安上がりでは？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 18:15:48.67 ID:lM0/YoAO<>留萌到達乙。<br>ところでチャリンダー。<br>勿論チョコちゃんとはアド交換したよな？<>
これまでの道のり6<>sage<>2009/06/26(金) 18:27:13.59 ID:Lok.SCA0<>ﾁｬﾘﾝﾀﾞｰお疲れ！！　　すんません、長文連投します<br><br>6/21の続き　羽幌にて<br><br>19:12　ホムセンでパンク修理キットゲット<br>20:26　ここにきてチャリンダーの装備公開　<br>　　　　きゅうり(生)　にみんなが釘付けに<br>23:11　雷雨の中、道の駅を追い出される　道の駅入り口でこっそり就寝・・<br><br>6/22　羽幌→天塩<br>06:04　追い出されることなく、いい天気の中天塩へ向け出発<br>09:12　海沿いの道は、オロロンラインといい、最高のツーリングポイントらしい<br>10:34　富士見の道の駅発見　コロッケにつられたら、タコ飯大盛りのサービスが！<br>12:01　目的地の天塩到着　キャンプ場のライダーハウスに宿泊予定<br>　　 　あちこちで自衛隊に道案内されてるらしい<br>13:10　あまりの自衛隊との遭遇率に、チャリンダー尻穴の危機に震える<br>スレ住人のwktkは止まらない<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1244726243/515-521<br>17:03　ライダーハウスに相部屋の爺さん３人組をうらやむﾁｬﾘﾝﾀﾞｰ<br>　　　　お前には俺達という旅仲間がいるじゃないか！！！<br>これ以降、全くレスがなく、スレ住人の妄想と翌日のプランで夜は更けていく・・・<br><br>6/23　天塩　停泊<br>04:42　凄い雨とのチャリンダーからの朝の報告　今日は休息日<br>10:13　夕べは襲われることなく爆睡していたらしい　爺さまたちからチャリのメンテナンスを学ぶ<br>11:43　ずっとｵﾇﾇﾒされてたしじみを食う　シジミ汁と御飯がﾁｬﾘﾝﾀﾞｰの胃に沁み渡る<br>13:23　臭くていい温泉の報告　アンモニア臭がするのに、いい湯だったそうだ<br>　　　　温泉名：天塩温泉(夕映) <br>　　　　お湯の色：飴色 <br>　　　　お湯の臭い：アンモニア系刺激臭<br>　　　　お湯の味：しょっぱい <br>17:26　昼寝から目が覚め、ライダーハウスの皆とご飯　明日へ向けて充電完了か<br>19:29　チャリンダーから明日の予定レス<br>　　　　http://ex14.vip2ch.com/test/read.cgi/part4vip/1244726243/637<br>　　　　「応援ありがとう御座いました 」<br>　　　　まさかのここで終了宣言か！？！？<br>ちょっとまてー！帰りはどうするんだー！！！・・・スレ住人やきもきしたままこの日は終了<br><>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 18:27:18.98 ID:9EVpskAO<>&gt;&gt;11<br>…してないorz<br><br><br>みつばちハウス見つかんねー！あるぇ？駅のすぐ近くだったはずだよね？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 18:30:19.09 ID:Lok.SCA0<>＞ﾁｬﾘﾝ<br>ほとんど役に立たないコピペだが<br><br>2、そして、JR留萌駅を背中にして、直進して信号2つ目まで行って下さい。<br>3、その信号を右折して下さい。そうすると左手に噴水が見えます。<br>　　それを左手にして直進してください。<br>4,青い矢印の方に行くと、左2軒目に写真のような入り口があります。<br>　ここが、みつばちハウス留萌です。<br><>
これまでの道のり7<>sage<>2009/06/26(金) 18:32:12.05 ID:Lok.SCA0<>6/24　天塩→宗谷岬　ｺﾞｰﾙ！→稚内市内<br>06:27　最北端目指して出発！<br>08:00　稚内まで４０キロ地点　もう少しだー<br>　　　　住人、ライブカメラチェック開始<br>11:15　宗谷岬まで後10ｷﾛ<br>12:00　宗谷岬にｺﾞｰｰｰｰｰｰｰﾙ！！ライブカメラで捉える事は出来ず？<br>　　　　とうとう最北端に到達したﾁｬﾘﾝﾀﾞｰに、ねぎらいの言葉が続く<br>さあ！ホタテラーメン食って帰ろうか！<br><br>12:40　最北端到達証明書を手にいれるも、あまりのショボさにﾁｬﾘﾝﾀﾞｰｼｮﾝﾎﾞﾘ<br>14:19　みんなｵｽｽﾒのホタテラーメンの店、間宮堂はやってなかった<br>　　 　　変わりに、違う店のもずくラーメン頼んだら地雷だったらしい・・・・・・・・・・<br>15:37　ここからは帰路の旅　稚内市内でゆっくり寝れる場所を探すことに<br>　　　　飯が安く食える、稚内の「みどり湯」がいいんではないかとｵｽｽﾒ<br>18:55　どうやらみどり湯の近くで迷っていたっぽいﾁｬﾘﾝﾀﾞｰ、宿に到着<br>　　　　布団、鍋、風呂！<br>　　　　恥ずかしがり屋のスネークが、みどり湯前をｳﾛｳﾛ<br>20:11　スネーク、みどり湯外観をうｐ<br>20:27　スネークの存在に気付かないﾁｬﾘﾝﾀﾞｰ、鍋を堪能中　（その暫く後に気づく）<br>21:47　宿のみんなと飲みながら楽しくﾜｲﾜｲ　その様子はみどり湯ブログにて<br>00:07　酒豪ねーちゃん二人と、酒にのまれたﾁｬﾘﾝﾀﾞｰ、ﾊﾞﾀﾝｷｭｰ・・・・・<br><br>6/25　稚内→天塩<br>07:28　帰路の旅、本日は天塩へ<br>　　　　ブログに書いてあった、昆布とホテルのバイトが決まった旅人の中に、ﾁｬﾘﾝﾀﾞｰはいないらしい<br>        　スウェーデン人の老け顔っぷりにﾁｬﾘﾝﾀﾞｰ驚愕<br>12:17　106号砂丘の駅にて昼寝<br>　　　　鳥に突かれ、鹿に押されて目が覚める　　それなんてﾌｧﾝﾀｼﾞｰ<br>13:57　106号は40キロにわたって店がないらしい　水さえ貯えてこなかったﾁｬﾘﾝﾀﾞｰ、大丈夫か？<br>14:57　旅人の強い味方、セイコーマートにて昼飯 (天塩到着？<br>17:38　ﾁｬﾘﾝﾀﾞｰの帰路についてが明らかになる<br>　　　　八戸までフェリーで渡って、内陸を通って秋田の実家に　<br>　　　　そこで旅は終了して、ﾁｬﾘﾝｺは秋田に置いて行く予定　とのこと<br>19:32　途中に混浴があると聞き、色めき立つﾁｬﾘﾝﾀﾞｰ<br>23:59　女性のライダーハウスに人がきていたらしく、<br>　　　　　なんとそのうちの一人が、行きにチョコレートをくれた子だった！<br>　　　　　1時間ほど話して戻るも、緊張と興奮がおさまらぬﾁｬﾘﾝﾀﾞｰ、ドアをノックされたらどうすれば！？<br><br>935 ：以下、VIPにかわりましてパー速民がお送りします ：2009/06/26(金) 00:15:27.10 ID:JeukjcDO<br>ここは全裸で正座で待機JK <br><br>00:29　http://imepita.jp/20090626/016360<br>　　　　これでいいのか!? <br><br>中２病全開のﾁｬﾘﾝﾀﾞｰ、色んな事に慌てふためいたまま通信が途絶える<br>どうなったんだ！！！！ﾁｬﾘﾝﾀﾞｰ！！！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 18:36:20.49 ID:Lok.SCA0<>＞ﾁｬﾘﾝﾀﾞｰ<br><br>地図を見ると、<br>留萌駅を背中にして、信号二つ目（栄町3丁目）の5差路を一番右に曲がる<br>曲がってすぐの左側にある<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 18:54:49.16 ID:9EVpskAO<>案内さんくす！<br>あった！あった！<br>主のじいさんも居るｗｗｗｗｗｗ<br>壁の落書きすげー！<br>これ描いていいのかな？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 18:56:15.30 ID:cqyox4Yo<>過去の旅人の落書きあるはずｗｗ<br>ぬるぽだったかなぁ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 18:59:47.23 ID:1QOOvnw0<>追い出されたから嫌なんじゃなかったのかよ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 19:16:48.10 ID:3RARHcSO<>お疲れ～ ゆっくり休んでね<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 19:26:25.80 ID:9EVpskAO<>嫌とは一言も言ってないが？<br><br>それに我が輩はテラ心の広い人間なので別に恨んでもいないぞ？<br>むしろ、こないだの丁重な扱いをしてくれた御礼に三途の川片道航海切符をマンホールの蓋で頭かち割ってプレゼントしたいくらいだ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 19:26:56.33 ID:cqyox4Yo<>&gt;&gt;21<br>ｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 19:37:31.56 ID:GcJIIdI0<>しかし、帰りは順調だなｗｗレベルアップしたからか？ｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 19:38:15.69 ID:f/XpkOUo<>おつかれー<br><br><br>なぁ、キュウリはまさか昨晩使ったりしてないよな・・・・・？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 19:42:01.58 ID:lM0/YoAO<>スーパーリベンジタイムｗｗｗｗｗｗｗｗｗｗ<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 20:11:40.54 ID:9EVpskAO<>今、ヤバい事に気がついた…<br>後４日しか無いじゃん！明日フェリー乗らないと間に合わねー！<br><br>フェリー場から秋田駅までどの位あるだろうか…<br><br>てか、普通に山越あるじゃん！<br><br>100㎞以上走っても余裕になってきたけど、山越はキツいって！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 20:16:35.01 ID:1QOOvnw0<>大丈夫だぜ<br>苫小牧から秋田港までフェリーあるし<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 20:20:20.30 ID:JeukjcDO<>苫小牧東じゃね？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/06/26(金) 20:21:59.68 ID:1QOOvnw0<>http://www.snf.jp/searoute/turuga_niigata.html<br>そうだ<br>苫小牧東港→秋田港<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 20:22:04.40 ID:9EVpskAO<>混浴行きてえんだよ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 20:22:34.37 ID:GcJIIdI0<>走りやすさを考慮しない最短距離で202.5kmだな。<br><br>苫小牧まで2日だから、最低でも4日はかかりそう。<br>急ぐならフェリーで秋田に直接向かった方がいいかも？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 20:27:46.08 ID:GcJIIdI0<>&gt;&gt;30<br>マジか!?<br>オレ笠松峠走ったけど標高1040m有ったぜｗｗｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 20:39:06.20 ID:yh5uPWEP<>http://blogs.yahoo.co.jp/simba_240<>
ﾁｬﾘﾝﾀﾞｰ<><>2009/06/26(金) 20:47:03.94 ID:9EVpskAO<>１０４０！？タケコプター置いてねぇのかよ!?<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/06/26(金) 20:50:47.50 ID:Lok.SCA0<>留萌早朝に出て、札幌で深夜まで休んで、<br>明後日の苫小牧発09:15 　八戸着18:15 に乗るのはどうだろ<>
