以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/20(木) 22:36:51.39 ID:jspTgUc0<>スペック<br><br>岡山の大学生<br>身長184センチ<br>体重70キロくらい<br>足のサイズ29センチ <br>メガネ<br>天パー<br><br>愛車<br><br>モモレンジャー号 <br>http://imepita.jp/20090820/741800<br><br>装備<br><br>着替え上 2、着替え下 1、下着 2、充電器、タオル、PSP、マジック、財布 <br><br><br>物語は東京駅から始まった。<br>スレ住人に誘導されるも迷いに迷ってやっと新橋ドンキでチャリ購入。<br>軽装の上に夜出発。<br>初日の宿に横浜を目指すも何故か渋谷に行ってしまう。<br>そんな桃太郎が無事に岡山に到着できるのか乞うご期待！！<>【東京】桃太郎のチャリで方向音痴の旅・避難所【岡山】
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/20(木) 22:42:13.29 ID:jspTgUc0<>【現行スレ】<br>東京から岡山までチャリ走<br>http://yutori7.2ch.net/test/read.cgi/news4vip/1250759614/<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/20(木) 23:48:32.39 ID:aF31wXA0<>&gt;&gt;1<br>乙<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/21(金) 02:47:50.54 ID:zyJjlUDO<>いちもつ！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/23(日) 01:56:12.73 ID:4ONCLmUo<>現在浜松<br>保守<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 17:43:31.83 ID:82A6DwIo<>&gt;&gt;1鬱<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/23(日) 19:14:46.17 ID:Vo53FKQ0<>846 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:11:24.03 ID:tFcre4r3O<br>    http://imepita.jp/20090823/652570<br>    確保しちゃっていいんかな<br>    再開するなら一応拉致するんだけど<br><br>847 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:23:23.16 ID:HdgX22zlO<br>    いいこと考えた！<br><br>    &gt;&gt;846がそのまま岡山にチャリで行けばよくねwww？<br><br>848 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:23:52.28 ID:vB1GaUNPO<br>    &gt;&gt;846<br>    順調なら18時42分に米原着なんで起きるんじゃないかな。<br>    乗り換えが７分間なんで次のに乗ってからここ見るかも。<br><br>849 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:23:55.40 ID:wC+pWktr0<br>    &gt;&gt;846<br>    拉致っちゃってくだしあ<br><br>850 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:39:38.97 ID:QV3mktXT0<br>    ☆<br><br>851 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:41:32.11 ID:tFcre4r3O<br>    &gt;&gt;849<br>    とりあえず確保<br>    http://imepita.jp/20090823/665320<br>    会社サボって再開する時に届けるよ<br><br>852 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:55:35.90 ID:vFJJfB1IO<br>    岡山到着は23時頃か<br><br>    暇なら車で迎えに行くんだがなあ<br><br>853 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 18:58:25.54 ID:6C778dDy0<br>    &gt;&gt;851<br>    乙！念のためトリつけといたら？<br>    再開するとき混乱しないように<br><br>854 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 19:00:26.29 ID:wC+pWktr0<br>    &gt;&gt;851<br>    乙でした！！<br>    ちっこいなｗｗｗｗｗｗｗｗ<br><br>855 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 19:08:12.74 ID:zDSJA/RcO<br>    &gt;&gt;851乙です<br>    桃もお疲れ!<br><br>856 ：以下、名無しにかわりましてVIPがお送りします：2009/08/23(日) 19:11:27.52 ID:FP17r3Hh0<br>    &gt;&gt;851<br>    乙です<br>    酉はキジでお願いｗｗ <>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/23(日) 19:16:45.97 ID:ENtYGSEo<>&gt;&gt;7<br>乙<>
キジ</b> ◆s9nesCQXdU<b><>sage<>2009/08/23(日) 20:18:55.17 ID:grPU8rco<>こちらにも残るように書き込んでおくよ<br><br>モモレンジャーは預かった、返してほしくば９月８日にUFJ銀行岡崎支店に来るがよい<>
キジ</b> ◆s9nesCQXdU<b><><>2009/08/23(日) 20:59:08.73 ID:grPU8rco<>岡崎駅前してんだっけか・・・<br>肝心なところでミスるなよ俺<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/24(月) 00:40:27.87 ID:9pM26TI0<>&gt;&gt;9-10<br>VIPから転載しとくね<br><br>927 ：桃太郎 ◆dJNUgCnIng ：2009/08/24(月) 00:30:47.49 ID:sZv1BVsx0 ?2BP(0)<br><br>    &gt;&gt;897<br>    貧乳はステータス。希少価値。<br><br>    &gt;&gt;923<br>    最後の2文で俺死んだみたいになってるｗｗｗｗｗｗｗｗ<br><br>    ただいま！<br>    11時半ぐらいに岡山駅ついて、ご飯食べてたらこんな時間に。<br>    とりあえず電車リバースがなくてよかった。寝て起きても気持ち悪かった。<br>    姫路くらいにいたミニスカおねーさんえろかったです。<br><br>    &gt;&gt;919<br>    特定した。<>
キジ</b> ◆s9nesCQXdU<b><><>2009/08/24(月) 01:00:22.90 ID:YNJkxRAo<>&gt;&gt;11<br>thx<br>貧乳熟女が好みだとは誰にも言えない秘密だぜ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 14:36:02.38 ID:LTg/Joco<>ちょっっ。本スレ&gt;&gt;1000GJ<br><br>1000 名前： 以下、名無しにかわりましてVIPがお送りします [sage] 投稿日： 2009/08/24(月) 13:59:18.95 ID:4cB0F5G40<br>1000ならキジもも一緒に旅をする <>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/24(月) 15:16:25.05 ID:9pM26TI0<>本スレにきょう桃太郎は来たの？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 15:51:33.44 ID:HrZ4xEDO<>今日は集中治療室<br><br><br><br><br><br><br><br><br><br>でなければいいんだが…<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/24(月) 17:01:19.32 ID:lrt3J6DO<>家に着いて飯くったとかわりと大丈夫そうなカキコあったしな<>
キジ</b> ◆s9nesCQXdU<b><><>2009/08/24(月) 18:06:18.12 ID:YNJkxRAo<>ご主人様は、まあ大丈夫だろうさ<br><br><br>&gt;&gt;本スレ1000<br>俺の代わりに仕事して、俺に給料くれればいくらでも旅するんだけどな<br><br>といいたいけど、旅行中に地震食らったばかりなのでしばらく遠慮したい<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 18:40:13.42 ID:LTg/Joco<>&gt;&gt;14 <br><br>来てましたよ。<br><br><br><br>989 名前： 桃太郎 ◆dJNUgCnIng 投稿日： 2009/08/24(月) 13:50:39.86 ID:sZv1BVsx0 ?2BP(0)<br>sssp://img.2ch.net/ico/kodomona2.gif <br>まだ寝足りない俺が参上。 <br>実は1000狙っていたとか言わない。 <br><br>おまえらおはこんばにちは！ <br>まだスレ残ってるとは思わなんだ。&gt;&gt;939の言うとおりキジにありがとうと言いたい。 <br>ももちゃんを末永くよｒｙ。 <br><br>世界陸上終わっちゃったのか。 <br>てか高校野球熱いな！！みんな応援しようぜ！！ <>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/24(月) 18:51:15.52 ID:9pM26TI0<>&gt;&gt;18　㌧ <br>彼は果たして再び岡崎に向かうのであろうか・・<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 20:10:48.22 ID:YNJkxRAo<>&gt;&gt;19<br>俺たちにできるのは信じて待つことだけさ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/24(月) 21:41:02.83 ID:GhMBD9Io<>そして季節は巡り、桃太郎が旅を中断してから20回目の夏が訪れた。<br>喜次の自宅の庭には古ぼけた一台の自転車。<br>いや、古ぼけたという言葉は似つかわしくない。<br>よく手入れされ錆一つ無い自転車が太陽の光を受けて煌めいている。<br><br>「お父さん、この自転車使ってないなら貰って良い？」<br>ちょうど20歳になった娘の桃恵が、珍しくまじめな顔で聞いてきた。<br>二年前にクロスバイクを買ってやったばかりなのに、どういう事だろう。<br>「こんな古いの、どうするんだ」<br>「ちょっと自転車で旅行したいの。この自転車となら楽しいかなって」<br>「この前言ってた日本一周か？心配だな…クロスのほうが良いだろう」<br>「ううん。岡山まで、ね。帰りは電車にするから運びやすい方が良いの」<br>耳に「岡山」という言葉が届いた瞬間、心臓がドクンと音を立てた。<br>「お…おい、なんで岡山なんだ？」<br>気がつけば娘の肩を掴んでいた。我ながらそこまで焦る事は無いだろう。<br>「え、え、なに。痛い。別に大した理由じゃないわよお。<br>　小さい頃よく岡山の話してくれたじゃない。だから…」<br><br>そうか、そうだった。<br>俺はずっと待っていたのだ。自転車で岡山に帰る途中、<br>病に冒され、旅を中断しなければならなかった一人の男を。<br>再び旅に出ることを信じて、いつでも自転車を使えるようにしていたのだ。<br><br>「すまん。うん、そうだな。この自転車、使いなさい」<br><br>きっとこの自転車も岡山に行きたいだろうから。<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 21:58:02.03 ID:fUVQQq2o<> 　 　　 　./＼　　　　　　　 /＼ <br> 　　　　 /:::::::ヽ＿＿＿＿/::::::::ヽ、 <br> 　　　 ／　::. ＿　　.:::::::::::::　 ＿::::ヽ_ <br> 　　／　／　°ヽ_ヽｖ /:／　°ヽ::::::ヽ <br> 　/　／.（￣（￣＿＿丶 ..（￣（＼　 ::::| <br> . |　.:::::::: ）　 ）/ / ｔｰｰｰ|ヽ） 　）　.::::: ::| 　　　　／　 　 ／　　 /　　|　＿|＿　―　/／￣7l l ＿|＿ <br> . |　.::::...（　 （..|｜.　　　 |　（　 （　　　 ::| 　　_／|　　_／|　 　 /　 　|　　｜　 ―　/　＼/　　 　｜　　――― <br> . |　:::.　 ）　 ）| |⊂ニヽ .| !　） 　）　 　::::|　　 　 |　　　　|　　/　　 　| 　 丿　＿／　　／　　 　 丿 <br> 　|　:　 （　 （ | |　 |:::T::::.|　（　 （　　 　::| <br> 　＼:　 ）　　）ﾄ--^^^^^┤　）　 ）　 　丿 <br> 　 ／ （　　（　　　　　　　 （　 .（　　　＼<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 22:59:57.09 ID:weyQMMUo<>(　；∀；) ｲｲﾊﾅｼﾀﾞﾅｰ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/24(月) 23:04:17.72 ID:Qce9dSYo<>&gt;&gt;21<br>泣いた<>
