以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 15:58:23.61 ID:8WQ3K5o0<>【前々々スレ】<br><br>東京から福岡までチャリでラーメン食べに行きたい<br>http://takeshima.2ch.net/test/read.cgi/news4vip/1248908675/<br><br><br>【前々スレ】<br><br>【東京】ハリーのチャリで食い倒れ旅【福岡】<br>http://ex14.vip2ch.com/part4vip/kako/1249/12490/1249044575.html<br><br><br>【前スレ】<br><br>【東京】ハリーのチャリで食い倒れ旅2　関西編　【福岡】<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1249372567<>【東京】ハリーのチャリで食い倒れ旅３ 山陽編【福岡】
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 16:38:11.65 ID:zeETGloo<>本日の名言<br>368 名前：以下、VIPにかわりましてパー速民がお送りします[sage] 投稿日：2009/08/08(土) 14:41:41.30 ID:h32EJEMo<br>ところで、今どこ？<br><br>369 名前：ハリー ◆isgmyqRsI6[] 投稿日：2009/08/08(土) 14:51:43.11 ID:YNvAgkDO<br>くろかわ<br><br><br><br>のトイレｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ<br><>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/08(土) 19:28:34.99 ID:YNvAgkDO<>&gt;&gt;1乙！<br>だが&gt;&gt;2、あれはダメだ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 19:29:36.03 ID:3DEoIMDO<>&gt;&gt;1モツ<br>ジャスコは倉敷駅から真南<br>2号線岡山バイパス沿い<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:30:13.30 ID:AhAYFqMo<>2号線の近くであってる。<br><br>そこから倉敷駅まで行って倉敷駅を背に2号線に向かっていけば<br>右手にみえます。<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/08(土) 19:36:12.21 ID:YNvAgkDO<>とりあえず今からジャスコむかいますねー<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:40:29.08 ID:AhAYFqMo<>&gt;&gt;6<br>かしこまり～。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:43:15.93 ID:jAfUr7Qo<>ハリー。美観地区は夜は夜でライトアップしていたりして、<br>風情があるから一見の価値ありなんだが・・・。<br>美観地区も実際は土産物屋と美術館、飲み屋の集合体みたいな感じだし。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:48:26.78 ID:8WQ3K5o0<>ところでハリー、くろかわの味はどうだった？<br>味は普通で盛りがデカいだけって感じ？？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:50:30.00 ID:KPPr32.P<>&gt;&gt;1乙ポニテうんたらかんたら<br><br>前スレHTML化依頼してきました<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1246374465/133<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:54:57.32 ID:h21ikwQo<>このスレっていつだかの重複かな？<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1249375585/<br><br>もったいないからこの次でも再利用しないか？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:57:31.86 ID:8WQ3K5o0<>&gt;&gt;10<br>乙！<br><br>ところできょうの距離を基準にちょっと計算してみた<br>０９日：倉敷→尾道<br>１０日：尾道→広島<br>１１日：広島→周南<br>１２日：周南→下関か北九州<br>１３日：下関→福岡 GOOOOOAAAAAL !!!!!<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 19:59:43.97 ID:8WQ3K5o0<>&gt;&gt;11<br>勿体ないけど３の次に２になって混乱しないか？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 20:12:02.66 ID:44qC0Zc0<>こっち本スレかな？誘導ありがとう。<br><br>元倉敷市民の俺がうっかり通りますよ。<br>つーか、ハリーもうそんなとこまで・・<br>大都会岡山を満喫してくれたまえwww<br><br>実は平食でカオスとおばちゃんの優しさに触れて欲しかったんだがw<br>いい寝床が見つかりますように。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:12:08.04 ID:h21ikwQo<>じゃあHTML依頼しておｋ？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:15:40.41 ID:8WQ3K5o0<>&gt;&gt;15<br>どのスレ？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:31:56.30 ID:h21ikwQo<>&gt;&gt;16<br>重複してるスレ(&gt;&gt;11に書いたやつ)<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:34:36.67 ID:8WQ3K5o0<>&gt;&gt;17<br>1000行ってなくてもHTML化できんの知らんかったorz<br>だったら頼む<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:39:29.66 ID:h21ikwQo<>&gt;&gt;18<br>1000行ってなくても使う予定のないスレはHTML化してもらえるよ<br>ではいってくる<br><br>ハリーはそろそろ合流かな？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:40:49.64 ID:8WQ3K5o0<>&gt;&gt;19<br>㌧ <>
ジャスコ蛇<>sage<>2009/08/08(土) 20:42:14.44 ID:AhAYFqMo<>無事任務完了いたしました！！<br>ハリーは噂通りのナイスガイでした！<br><br>きーつけて頑張ってください！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 20:46:37.92 ID:EVZ/bEAO<>&gt;&gt;14<br>地元民は平食って言うんだｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 20:47:46.03 ID:go9QgMc0<>ジャスコ蛇乙だぜ！！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:51:45.25 ID:8WQ3K5o0<>&gt;&gt;21<br>乙！　ハリー、なかなか逝かなかったの？<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 20:53:16.46 ID:QAhV8rQo<>この蛇・・・かこいい！<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 20:57:56.47 ID:44qC0Zc0<>&gt;&gt;22<br>そうですね。平食ですね。<br>土曜の深夜徘徊のルートには、必ず入ってましたwww<br><br>つ　http://portal.nifty.com/2007/01/25/b/<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/08(土) 20:59:32.74 ID:YNvAgkDO<>蛇さんから、明日の飯はいらないくらいの支援を頂きました、ありがとうございます！<br>今夜はシースーだーっ！！<br><br><br>ん…雨…？<>
以下、VIPにかわりましてパー速民がお送りします<><>2009/08/08(土) 21:03:52.95 ID:3DEoIMDO<>熱帯低気圧が接近中<br>倉敷は今夜12時弱雨<br>広島県南部の明日の降水確率は30～50%<br><br>ソースはYahoo!天気<br><br>ついでに、ノリＰ逮捕、ソースはテレビの速報<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2009/08/08(土) 21:05:50.86 ID:6fwwJEDO<>ノリピー出頭で鯖落ちたなwww<>
ハリー</b> ◆isgmyqRsI6<b><><>2009/08/08(土) 21:09:24.83 ID:YNvAgkDO<>ノリピー≒イチロー？<>
