以下、VIPにかわりましてパー速民がお送りします<><>2010/08/22(日) 22:02:33.89 ID:y2YjjUDO<>明日朝7:30の飛行機で佐賀まで行ってそこからスタートです<br>鹿児島からスタートしたかったんだけど飛行機予約するのが遅くて断念・・・<br>ゴールはちゃんと宗谷岬まで行くから大目に見てｗｗｗｗｗｗｗｗ<br><br>ルートは走りながら決めていくけど一応日本海の海沿いを走っていく予定<br>チャリは石橋さんのクロスバイク<br>http://imepita.jp/20100727/709030<br>予定としては7/28スタートで8/16に青森からフェリーで8/23に宗谷の空港って感じですかね<br>スペック<br>チャリ素人<br>運動してない<br>大学生<br>道程<br>178cm58kg<br><br>あと恥ずかしながら金が少ないから名物とかオススメされても食べられないことのが多いかもです・・・<br>明日からはたぶんそんなにレス返せないから何かあったら答えるよ！<br><br>前スレ：自転車で野宿しながら日本縦断するよ！part4<br>http://ex14.vip2ch.com/test/read.cgi/part4vip/1281558679/<>自転車で野宿しながら日本縦断するよ！part5【感動のゴール→帰宅→後日談】
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/22(日) 22:31:34.53 ID:vQayY2SO<>（・（ェ）・）<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/22(日) 22:32:05.85 ID:Yp12wcAO<>木彫りの熊ってどこに売ってるんだｗｗｗｗ<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/22(日) 22:35:47.83 ID:Yp12wcAO<>あっ&gt;&gt;1ありがとう！<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/22(日) 22:42:32.33 ID:OiULrz2o<>空港に売ってるんじゃないかな<br>売ってなかったらハッカ油かってお風呂入ってよ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/22(日) 22:42:58.85 ID:y2YjjUDO<>前スレ&gt;&gt;995<br>今度からはタイミング見計らって先にうまくたててくれ、お願い。<br>&gt;&gt;997<br>感動したんでつけちゃった。すまなかった。<br>ウインナーにも迷惑かけたな。<br><br>&gt;&gt;ウインナー<br>いえいえ、お家に帰るまで油断せずに頑張ってくださいな。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/22(日) 23:09:34.89 ID:vQayY2SO<>&gt;&gt;5ナイトスクープのやつ？ｗｗ<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/22(日) 23:15:12.81 ID:Yp12wcAO<>&gt;&gt;6<br>いえいえ、ありがとうございます <br><br><br>最終日に昼食、風呂、夕食とお世話になりました… <br>何年経っても旅を思い出すとすぐに浮かぶ一生の思い出ができました！<br>こんなに良くしていただいて、思いきって旅に出て良かったなって思えます <br>久しぶりに色々と話せて本当に楽しかったです！ <br>本当にありがとうございました！<>
ジンギスカンのへび<><>2010/08/22(日) 23:28:15.71 ID:gL.ZK6DO<>旅の最後にウインナーさんに思い出作ってもらって良かったです<br>もうウインナーさんは就寝しました・・・かな？隣にテント張ってるんだが<br>俺達に夢と希望をありがとうございました<br>明日が本当のラストランだ！<br>最後まで気を抜くなよ<br>おやすみ、あちこちつれ回してごめんなさい<>
岩手の蛇<><>2010/08/22(日) 23:33:48.75 ID:MhL0MN60<>まず、本当におめでとうございます<br>青森県弘前市ではこちらも楽しかったです<br>ありがとうございました<br><br>すっかり年とって自転車に乗れなくなった身としては<br>ウインナー君が眩しく見えました<br>これからも良い旅を！！<br><br>もし、これからも旅をするなら是非岩手に・・<br>車で来ても大歓迎　実はスバリストな蛇より<br><>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/22(日) 23:43:23.23 ID:Yp12wcAO<>&gt;&gt;9<br>本当に楽しかったです！ <br>また何かのご縁で会えることを！ <br><br>&gt;&gt;10 <br>あそこであんなにも良くしてもらえたのは本当に心の支えでした <br>岩手に行くことがあれば是非またお会いしましょう！<br><br><br>今日の走行距離は92km <br>遂に日本最北端… <br>１ヶ月近くこの日の為だけに費やしてきただけに、達成感はハンパないです <br><br>いつでも応援してくださってる皆さんの支えは本当に大きかったです<br><br>まぁまだ旅は終わってないので！ <br>明日帰ってから纏めるね <br>最後になるけど、おやすみなさい！<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/22(日) 23:45:07.20 ID:Yp12wcAO<>&gt;&gt;10<br>あっいつか自分のインプWRXで行くんでｗｗ<>
岩手の蛇<><>2010/08/22(日) 23:48:38.92 ID:MhL0MN60<>待ってますwww<br><>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/22(日) 23:50:31.61 ID:vQayY2SO<>おやすみなさい<br><br><br>いい夢見ろよｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 00:44:00.52 ID:EAoKhoAO<>ウインナーｗｗ車の趣味いいなｗｗｗｗ<br><br>しかしあれだな、無事にゴールしたと思うと少し安心したな<br>いつか横浜にも来てくれよ<br>シュウマイ持って蛇するからさｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 01:06:41.77 ID:VJNFxi20<>おめでとう！！！<br><br>何か今更な気もするんだが、太平洋側を通らなかったのって、自分の住んでる所通ると途中で棄権する恐れがあったからなんじゃ…とか思ってみたり<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 02:55:05.26 ID:sfHI4IDO<>ウインナー先生の次回作にご期待下さい！<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 06:35:46.40 ID:mr7Kvpko<>おまえら自家製ウインナーが長身の結構イケメンだから蛇したな！くそー！おにんにん見たいお～<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 08:33:07.80 ID:NIKGXMAO<>おはよう！<br>空港近いからテント内でうだうだしてたぜ<br>こんなにゆっくりできる朝は久しぶりだｗｗｗｗ<br><br>&gt;&gt;15<br>ありがとうｗｗ<br>&gt;&gt;16<br>地図見たら日本海側のがルート簡単かと思っただけなんだｗｗ <br>でも通ったら棄権してたかも試練ｗｗ<br><br><br>そろそろ準備しようかな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 08:41:54.13 ID:YA2iSwEo<>おはようございます<br>木彫りの熊忘れんなよｗｗ<br><br>もう帰るんだなｗｗ、お疲れ様でした<br>少しだけどウインナー君と話すことが出来て<br>自分にもい思い出になったよ、ありがとう<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 09:08:15.63 ID:NIKGXMAO<>&gt;&gt;20<br>木彫りの熊空港で探しますｗｗ <br><br>自分も色んな人達と話せて本当に嬉しかったです！ <br><br>よし、空港まで行くかな <br>オルビーさんラストランだｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 09:09:56.85 ID:IWCIRBUo<>&gt;&gt;18にもレス返してあげてください<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 09:20:27.87 ID:NIKGXMAO<>&gt;&gt;22<br>嫌ですｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 09:25:00.48 ID:Nm3aYEDO<>おはようウインナー<br>オルビーさんとのラストランデート楽しんでねっ<br><br>木彫り熊なければ熊笹茶とかｸﾏｰなお土産希望ｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 09:38:25.40 ID:fdljPiYo<>手軽なのは、熊出没注意のTシャツだな<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 09:43:41.52 ID:lpml2AYo<>熊撃退スプレーってパターンもあり<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 10:04:16.05 ID:NIKGXMAO<>こんな景色ももう見納めかな<br>次北海道に来るのはいつになるか…<br>http://imepita.jp/20100823/361200 <br>http://imepita.jp/20100823/360800<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 10:07:34.72 ID:lpml2AYo<>&gt;&gt;27<br>来年の今頃<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 10:08:10.27 ID:NIKGXMAO<>売店はあと10分で開くみたい<br><br>ラストオルビーさん<br>http://imepita.jp/20100823/363810<br>よく持ちこたえてくれたｗｗ <br>たぶんもう乗ることはほとんどないぜｗｗ<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 10:11:00.64 ID:NIKGXMAO<>&gt;&gt;28<br>もうチャリ旅はしないぞｗｗ <br>恐らく今回のが人生最後だｗｗｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 10:12:06.30 ID:OpFZezUo<>ウインナーもオルビーさんもお疲れ様<br>一回りもふた周りも成長した姿をお母さんに見てもらって安心してもらってね。<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 10:26:14.68 ID:lpml2AYo<>&gt;&gt;30<br>いいじゃねーかｗｗまたイギリストースト買ってやっから<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 10:30:40.99 ID:0.QLu/E0<>&gt;&gt;30<br>何度そう思った事か…<br>帰宅して数カ月もすると､また自転車旅に行きたくなるんだよねｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 10:32:25.86 ID:LM3HSVEo<>木彫りクマーって、結構高額だから<>
以下、VIPにかわりましてパー速民がお送りします<><>2010/08/23(月) 10:44:02.24 ID:fC42N820<>&gt;&gt;33<br>みんなそう言うねｗｗ<br><br>オルビーも同じ飛行機で帰るのかなー<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 10:46:47.00 ID:NIKGXMAO<>これで勘弁ｗｗ<br>http://imepita.jp/20100823/385300<br>木彫り熊高いだろうから売ってなくてよかったｗｗ <br><br><br>イギリストーストあってもがんばれないですｗｗｗｗ<>
自家製ウインナー</b> ◆fEh554yxxk<b><><>2010/08/23(月) 10:49:07.72 ID:NIKGXMAO<>&gt;&gt;33<br>行くにしてももう自転車は嫌だｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 10:52:43.85 ID:lpml2AYo<>&gt;&gt;36<br>見るからに不味そうｗｗ<>
以下、VIPにかわりましてパー速民がお送りします<>sage<>2010/08/23(月) 10:55:43.72 ID:0.QLu/E0<>&gt;&gt;37<br>もう､車やバイクじゃ満足できない体になってるよｗｗｗｗ<>
